audio_id,class_label,split,quality,duration
AUD-003091,Aggression,test,Good,6.0
AUD-003092,Aggression,train,Good,6.0
AUD-003093,Aggression,train,Good,3.901
AUD-003094,Aggression,train,Good,6.0
AUD-003095,Aggression,train,Good,6.0
AUD-003096,Aggression,test,Good,5.666
AUD-003097,Aggression,train,Good,2.229
AUD-003098,Aggression,train,Good,6.0
AUD-003099,Aggression,train,Good,2.693
AUD-003100,Aggression,train,Good,4.459
AUD-003101,Aggression,train,Good,6.0
AUD-003102,Aggression,train,Good,4.644
AUD-003103,Aggression,train,Good,3.065
AUD-003104,Aggression,train,Good,4.923
AUD-003105,Aggression,train,Good,5.944
AUD-003106,Aggression,train,Good,1.764
AUD-003107,Aggression,train,Good,1.579
AUD-003108,Aggression,train,Good,3.251
AUD-003109,Aggression,val,Poor,6.0
AUD-003110,Aggression,test,Poor,6.0
AUD-003111,Aggression,val,Poor,4.644
AUD-003112,Aggression,val,Poor,2.507
AUD-003113,Aggression,test,Poor,3.715
AUD-003114,Aggression,train,Poor,2.027
AUD-003115,Aggression,train,Poor,6.0
AUD-003116,Aggression,train,Poor,6.0
AUD-003117,Aggression,train,Poor,6.0
AUD-003118,Aggression,train,Poor,6.0
AUD-003119,Aggression,train,Poor,6.0
AUD-003120,Aggression,train,Poor,5.387
AUD-003121,Aggression,val,Poor,4.644
AUD-003122,Aggression,train,Good,4.644
AUD-003123,Aggression,test,Good,4.273
AUD-003124,Aggression,train,Good,1.765
AUD-003125,Aggression,train,Good,2.786
AUD-003126,Aggression,train,Good,6.0
AUD-003127,Aggression,test,Good,6.0
AUD-003128,Aggression,train,Good,4.83
AUD-003129,Aggression,test,Good,2.564
AUD-003130,Aggression,train,Good,6.0
AUD-003131,Aggression,train,Good,6.0
AUD-003132,Aggression,train,Good,6.0
AUD-003133,Aggression,train,Good,6.0
AUD-003134,Aggression,val,Good,6.0
AUD-003135,Aggression,train,Good,6.0
AUD-003136,Aggression,test,Good,1.83
AUD-003137,Aggression,train,Good,3.715
AUD-003138,Aggression,val,Good,3.901
AUD-003139,Aggression,val,Good,3.808
AUD-003140,Aggression,train,Good,6.0
AUD-003141,Aggression,train,Good,2.043
AUD-003142,Aggression,val,Good,1.765
AUD-003143,Aggression,train,Good,5.944
AUD-003144,Aggression,train,Good,1.636
AUD-003145,Aggression,train,Good,2.322
AUD-003146,Aggression,train,Good,1.765
AUD-003147,Aggression,train,Good,2.787
AUD-003148,Aggression,train,Good,6.0
AUD-003149,Aggression,val,Good,2.787
AUD-003150,Aggression,train,Good,2.322
AUD-003151,Aggression,train,Good,1.93
AUD-003152,Aggression,train,Good,3.301
AUD-003153,Aggression,train,Good,4.458
AUD-003154,Aggression,test,Good,3.065
AUD-003155,Aggression,train,Good,3.994
AUD-003156,Aggression,train,Good,6.0
AUD-003157,Aggression,val,Good,3.623
AUD-003158,Aggression,train,Good,1.83
AUD-003159,Aggression,val,Good,2.972
AUD-003160,Aggression,train,Good,2.322
AUD-003161,Aggression,train,Good,5.387
AUD-003162,Aggression,train,Good,2.508
AUD-003163,Aggression,test,Good,2.973
AUD-003164,Aggression,train,Good,3.065
AUD-003165,Aggression,test,Good,6.0
AUD-003166,Aggression,train,Good,3.251
AUD-003167,Aggression,train,Good,4.766
AUD-003168,Aggression,train,Good,6.0
AUD-003169,Aggression,train,Good,1.95
AUD-003170,Aggression,test,Good,6.0
AUD-003171,Aggression,train,Good,4.179
AUD-003172,Aggression,train,Good,6.0
AUD-003173,Aggression,train,Good,6.0
AUD-003174,Aggression,val,Good,3.901
AUD-003175,Aggression,train,Good,1.857
AUD-003176,Aggression,train,Good,1.765
AUD-003177,Aggression,train,Good,3.344
AUD-003178,Aggression,test,Good,2.414
AUD-003179,Aggression,val,Good,2.786
AUD-003180,Aggression,train,Good,3.343
AUD-003181,Aggression,val,Good,6.0
AUD-003182,Aggression,train,Good,2.508
AUD-003183,Aggression,test,Good,6.0
AUD-003184,Aggression,val,Good,6.0
AUD-003185,Aggression,train,Good,2.229
AUD-003186,Aggression,train,Good,2.519
AUD-003187,Aggression,train,Good,6.0
AUD-003188,Aggression,train,Good,6.0
AUD-003189,Aggression,train,Good,6.0
AUD-003190,Aggression,train,Good,2.694
AUD-003191,Aggression,train,Good,6.0
AUD-003192,Aggression,val,Good,6.0
AUD-003193,Aggression,test,Good,6.0
AUD-003194,Aggression,train,Good,2.972
AUD-003195,Aggression,val,Good,2.786
AUD-003196,Aggression,train,Good,6.0
AUD-003197,Aggression,train,Good,6.0
AUD-003198,Aggression,test,Good,1.951
AUD-003199,Aggression,train,Good,6.0
AUD-003200,Aggression,train,Acceptable,2.136
AUD-003201,Aggression,train,Acceptable,6.0
AUD-003202,Aggression,train,Poor,6.0
AUD-003203,Aggression,train,Acceptable,6.0
AUD-003204,Aggression,train,Acceptable,6.0
AUD-003205,Aggression,train,Acceptable,1.858
AUD-003206,Aggression,train,Poor,4.365
AUD-003207,Aggression,val,Acceptable,5.573
AUD-003208,Aggression,train,Acceptable,4.365
AUD-003209,Aggression,train,Acceptable,6.0
AUD-003210,Aggression,test,Poor,6.0
AUD-003211,Aggression,val,Poor,4.366
AUD-003212,Aggression,train,Acceptable,2.322
AUD-003213,Aggression,train,Acceptable,2.972
AUD-003214,Aggression,test,Poor,4.801
AUD-003215,Aggression,train,Good,6.0
AUD-003216,Aggression,train,Good,5.015
AUD-003217,Aggression,train,Good,6.0
AUD-003218,Aggression,test,Good,4.551
AUD-003219,Aggression,test,Good,6.0
AUD-003220,Person Asking for Help,train,Poor,3.0
AUD-003221,Person Asking for Help,val,Poor,3.0
AUD-003222,Person Asking for Help,val,Poor,3.0
AUD-003223,Person Asking for Help,train,Poor,3.0
AUD-003224,Person Asking for Help,train,Poor,3.0
AUD-003225,Person Asking for Help,val,Poor,3.0
AUD-003226,Person Asking for Help,test,Poor,3.0
AUD-003227,Person Asking for Help,train,Poor,3.0
AUD-003228,Person Asking for Help,train,Poor,3.0
AUD-003229,Person Asking for Help,train,Poor,3.0
AUD-003230,Person Asking for Help,train,Poor,3.0
AUD-003231,Person Asking for Help,train,Poor,3.0
AUD-003232,Person Asking for Help,val,Poor,3.0
AUD-003233,Person Asking for Help,test,Poor,3.0
AUD-003234,Person Asking for Help,val,Poor,3.0
AUD-003235,Person Asking for Help,train,Poor,3.0
AUD-003236,Person Asking for Help,train,Poor,3.0
AUD-003237,Person Asking for Help,train,Acceptable,1.389
AUD-003238,Person Asking for Help,train,Acceptable,1.084
AUD-003239,Person Asking for Help,train,Acceptable,1.509
AUD-003240,Person Asking for Help,train,Acceptable,1.369
AUD-003241,Person Asking for Help,test,Acceptable,1.219
AUD-003242,Person Asking for Help,train,Acceptable,0.979
AUD-003243,Person Asking for Help,train,Acceptable,1.369
AUD-003244,Person Asking for Help,train,Acceptable,1.099
AUD-003245,Person Asking for Help,train,Acceptable,0.959
AUD-003246,Person Asking for Help,val,Acceptable,1.529
AUD-003247,Person Asking for Help,train,Acceptable,1.369
AUD-003248,Person Asking for Help,train,Acceptable,1.199
AUD-003249,Person Asking for Help,train,Acceptable,1.389
AUD-003250,Person Asking for Help,train,Acceptable,1.219
AUD-003251,Person Asking for Help,test,Acceptable,1.389
AUD-003252,Person Asking for Help,val,Acceptable,1.099
AUD-003253,Person Asking for Help,train,Acceptable,1.389
AUD-003254,Person Asking for Help,train,Acceptable,1.084
AUD-003255,Person Asking for Help,train,Acceptable,1.389
AUD-003256,Person Asking for Help,train,Acceptable,1.389
AUD-003257,Person Asking for Help,train,Acceptable,1.389
AUD-003258,Person Asking for Help,train,Acceptable,1.844
AUD-003259,Person Asking for Help,train,Acceptable,1.844
AUD-003260,Person Asking for Help,train,Acceptable,2.034
AUD-003261,Person Asking for Help,train,Acceptable,1.839
AUD-003262,Person Asking for Help,val,Acceptable,1.844
AUD-003263,Person Asking for Help,train,Acceptable,1.844
AUD-003264,Person Asking for Help,train,Acceptable,1.839
AUD-003265,Person Asking for Help,train,Acceptable,2.029
AUD-003266,Person Asking for Help,train,Acceptable,1.294
AUD-003267,Person Asking for Help,train,Acceptable,2.029
AUD-003268,Person Asking for Help,val,Acceptable,1.624
AUD-003269,Person Asking for Help,train,Acceptable,1.844
AUD-003270,Person Asking for Help,train,Acceptable,1.844
AUD-003271,Person Asking for Help,val,Acceptable,1.624
AUD-003272,Person Asking for Help,train,Acceptable,1.454
AUD-003273,Person Asking for Help,train,Acceptable,1.839
AUD-003274,Person Asking for Help,train,Acceptable,1.454
AUD-003275,Person Asking for Help,train,Acceptable,1.624
AUD-003276,Person Asking for Help,val,Acceptable,1.844
AUD-003277,Person Asking for Help,test,Acceptable,2.029
AUD-003278,Person Asking for Help,test,Acceptable,1.454
AUD-003279,Person Asking for Help,train,Acceptable,1.714
AUD-003280,Person Asking for Help,train,Acceptable,1.649
AUD-003281,Person Asking for Help,train,Acceptable,1.554
AUD-003282,Person Asking for Help,val,Acceptable,1.374
AUD-003283,Person Asking for Help,test,Acceptable,1.089
AUD-003284,Person Asking for Help,val,Acceptable,1.089
AUD-003285,Person Asking for Help,train,Acceptable,1.824
AUD-003286,Person Asking for Help,train,Acceptable,1.304
AUD-003287,Person Asking for Help,train,Acceptable,1.554
AUD-003288,Person Asking for Help,train,Acceptable,1.554
AUD-003289,Person Asking for Help,test,Acceptable,1.374
AUD-003290,Person Asking for Help,train,Acceptable,1.089
AUD-003291,Person Asking for Help,test,Acceptable,1.454
AUD-003292,Person Asking for Help,val,Acceptable,1.649
AUD-003293,Person Asking for Help,train,Acceptable,1.824
AUD-003294,Person Asking for Help,train,Acceptable,1.554
AUD-003295,Person Asking for Help,val,Acceptable,1.154
AUD-003296,Person Asking for Help,train,Acceptable,1.554
AUD-003297,Person Asking for Help,val,Acceptable,1.154
AUD-003298,Person Asking for Help,train,Acceptable,1.554
AUD-003299,Person Asking for Help,val,Acceptable,1.554
AUD-003300,Person Asking for Help,test,Acceptable,1.714
AUD-003301,Person Asking for Help,train,Acceptable,2.004
AUD-003302,Person Asking for Help,test,Acceptable,1.354
AUD-003303,Person Asking for Help,test,Acceptable,1.509
AUD-003304,Person Asking for Help,train,Acceptable,2.004
AUD-003305,Person Asking for Help,train,Acceptable,1.274
AUD-003306,Person Asking for Help,train,Acceptable,1.714
AUD-003307,Person Asking for Help,train,Acceptable,1.509
AUD-003308,Person Asking for Help,test,Acceptable,1.354
AUD-003309,Person Asking for Help,train,Acceptable,1.714
AUD-003310,Person Asking for Help,train,Acceptable,1.274
AUD-003311,Person Asking for Help,train,Acceptable,1.354
AUD-003312,Person Asking for Help,train,Acceptable,1.714
AUD-003313,Person Asking for Help,train,Acceptable,1.824
AUD-003314,Person Asking for Help,val,Acceptable,1.274
AUD-003315,Person Asking for Help,test,Acceptable,1.354
AUD-003316,Person Asking for Help,train,Acceptable,1.354
AUD-003317,Person Asking for Help,train,Acceptable,1.434
AUD-003318,Person Asking for Help,train,Acceptable,1.609
AUD-003319,Person Asking for Help,test,Acceptable,1.614
AUD-003320,Person Asking for Help,train,Acceptable,1.274
AUD-003321,Person Asking for Help,train,Acceptable,1.129
AUD-003322,Person Asking for Help,train,Acceptable,1.574
AUD-003323,Person Asking for Help,train,Acceptable,1.614
AUD-003324,Person Asking for Help,train,Acceptable,1.779
AUD-003325,Person Asking for Help,train,Acceptable,1.274
AUD-003326,Person Asking for Help,train,Acceptable,1.574
AUD-003327,Person Asking for Help,train,Acceptable,1.239
AUD-003328,Person Asking for Help,test,Acceptable,1.729
AUD-003329,Person Asking for Help,train,Acceptable,1.779
AUD-003330,Person Asking for Help,train,Acceptable,1.729
AUD-003331,Person Asking for Help,val,Acceptable,1.614
AUD-003332,Person Asking for Help,test,Acceptable,1.614
AUD-003333,Person Asking for Help,train,Acceptable,1.614
AUD-003334,Person Asking for Help,val,Acceptable,1.779
AUD-003335,Person Asking for Help,val,Acceptable,1.274
AUD-003336,Person Asking for Help,train,Acceptable,1.274
AUD-003337,Person Asking for Help,train,Acceptable,1.414
AUD-003338,Person Asking for Help,train,Acceptable,1.374
AUD-003339,Person Asking for Help,test,Acceptable,1.574
AUD-003340,Person Asking for Help,test,Acceptable,1.509
AUD-003341,Person Asking for Help,train,Acceptable,1.199
AUD-003342,Person Asking for Help,test,Acceptable,1.369
AUD-003343,Person Asking for Help,train,Acceptable,1.099
AUD-003344,Person Asking for Help,train,Acceptable,1.369
AUD-003345,Person Asking for Help,train,Acceptable,1.199
AUD-003346,Person Asking for Help,train,Acceptable,1.529
AUD-003347,Person Asking for Help,test,Acceptable,1.084
AUD-003348,Person Asking for Help,train,Acceptable,1.084
AUD-003349,Person Asking for Help,train,Acceptable,1.219
AUD-003350,Person Asking for Help,train,Acceptable,1.084
AUD-003351,Person Asking for Help,val,Acceptable,1.389
AUD-003352,Person Asking for Help,train,Acceptable,1.199
AUD-003353,Person Asking for Help,val,Acceptable,1.099
AUD-003354,Person Asking for Help,train,Acceptable,1.219
AUD-003355,Person Asking for Help,train,Acceptable,1.389
AUD-003356,Person Asking for Help,train,Acceptable,1.199
AUD-003357,Person Asking for Help,train,Acceptable,1.389
AUD-003358,Person Asking for Help,train,Acceptable,0.959
AUD-003359,Person Asking for Help,train,Acceptable,1.899
AUD-003360,Person Asking for Help,val,Acceptable,1.739
AUD-003361,Person Asking for Help,train,Acceptable,2.184
AUD-003362,Person Asking for Help,train,Acceptable,1.899
AUD-003363,Person Asking for Help,train,Acceptable,1.984
AUD-003364,Person Asking for Help,train,Acceptable,1.899
AUD-003365,Person Asking for Help,val,Acceptable,1.659
AUD-003366,Person Asking for Help,test,Acceptable,1.899
AUD-003367,Person Asking for Help,test,Acceptable,1.984
AUD-003368,Person Asking for Help,train,Acceptable,1.659
AUD-003369,Person Asking for Help,train,Acceptable,1.659
AUD-003370,Person Asking for Help,val,Acceptable,1.739
AUD-003371,Person Asking for Help,train,Acceptable,1.899
AUD-003372,Person Asking for Help,train,Acceptable,1.984
AUD-003373,Person Asking for Help,train,Acceptable,1.739
AUD-003374,Person Asking for Help,train,Acceptable,1.984
AUD-003375,Person Asking for Help,train,Acceptable,1.899
AUD-003376,Person Asking for Help,test,Acceptable,1.499
AUD-003377,Person Asking for Help,train,Acceptable,1.899
AUD-003378,Person Asking for Help,train,Acceptable,1.334
AUD-003379,Person Asking for Help,train,Acceptable,1.384
AUD-003380,Person Asking for Help,train,Acceptable,1.329
AUD-003381,Person Asking for Help,test,Acceptable,1.484
AUD-003382,Person Asking for Help,test,Acceptable,1.694
AUD-003383,Person Asking for Help,train,Acceptable,1.484
AUD-003384,Person Asking for Help,train,Acceptable,1.904
AUD-003385,Person Asking for Help,train,Acceptable,1.694
AUD-003386,Person Asking for Help,train,Acceptable,1.694
AUD-003387,Person Asking for Help,test,Acceptable,1.184
AUD-003388,Person Asking for Help,test,Acceptable,1.694
AUD-003389,Person Asking for Help,train,Acceptable,1.694
AUD-003390,Person Asking for Help,train,Acceptable,1.514
AUD-003391,Person Asking for Help,train,Acceptable,1.329
AUD-003392,Person Asking for Help,train,Acceptable,1.694
AUD-003393,Person Asking for Help,val,Acceptable,1.484
AUD-003394,Person Asking for Help,val,Acceptable,1.184
AUD-003395,Person Asking for Help,train,Acceptable,1.329
AUD-003396,Person Asking for Help,test,Acceptable,1.729
AUD-003397,Person Asking for Help,train,Acceptable,1.514
AUD-003398,Person Asking for Help,train,Acceptable,1.729
AUD-003399,Person Asking for Help,test,Acceptable,1.364
AUD-003400,Person Asking for Help,test,Acceptable,1.364
AUD-003401,Person Asking for Help,train,Acceptable,2.304
AUD-003402,Person Asking for Help,val,Acceptable,2.529
AUD-003403,Person Asking for Help,train,Acceptable,1.919
AUD-003404,Person Asking for Help,train,Acceptable,2.404
AUD-003405,Person Asking for Help,train,Acceptable,1.919
AUD-003406,Person Asking for Help,train,Acceptable,1.724
AUD-003407,Person Asking for Help,train,Acceptable,1.919
AUD-003408,Person Asking for Help,train,Acceptable,2.189
AUD-003409,Person Asking for Help,train,Acceptable,1.724
AUD-003410,Person Asking for Help,train,Acceptable,2.304
AUD-003411,Person Asking for Help,test,Acceptable,1.724
AUD-003412,Person Asking for Help,val,Acceptable,1.609
AUD-003413,Person Asking for Help,train,Acceptable,2.304
AUD-003414,Person Asking for Help,val,Acceptable,2.189
AUD-003415,Person Asking for Help,train,Acceptable,2.019
AUD-003416,Person Asking for Help,train,Acceptable,2.019
AUD-003417,Person Asking for Help,train,Acceptable,1.724
AUD-003418,Person Asking for Help,train,Acceptable,1.919
AUD-003419,Person Asking for Help,train,Acceptable,1.919
AUD-003420,Person Asking for Help,train,Acceptable,1.724
AUD-003421,Person Asking for Help,train,Acceptable,2.484
AUD-003422,Person Asking for Help,train,Acceptable,1.659
AUD-003423,Person Asking for Help,val,Acceptable,2.089
AUD-003424,Person Asking for Help,train,Acceptable,2.379
AUD-003425,Person Asking for Help,train,Acceptable,1.964
AUD-003426,Person Asking for Help,train,Acceptable,1.964
AUD-003427,Person Asking for Help,train,Acceptable,1.869
AUD-003428,Person Asking for Help,train,Acceptable,1.869
AUD-003429,Person Asking for Help,train,Acceptable,1.869
AUD-003430,Person Asking for Help,train,Acceptable,1.869
AUD-003431,Person Asking for Help,test,Acceptable,2.629
AUD-003432,Person Asking for Help,train,Acceptable,2.484
AUD-003433,Person Asking for Help,train,Acceptable,1.869
AUD-003434,Person Asking for Help,train,Acceptable,2.629
AUD-003435,Person Asking for Help,train,Acceptable,1.659
AUD-003436,Person Asking for Help,train,Acceptable,2.484
AUD-003437,Person Asking for Help,train,Acceptable,1.964
AUD-003438,Person Asking for Help,train,Acceptable,1.869
AUD-003439,Person Asking for Help,train,Acceptable,2.484
AUD-003440,Person Asking for Help,val,Acceptable,2.089
AUD-003441,Background Noise,train,Acceptable,5.0
AUD-003442,Background Noise,val,Poor,5.0
AUD-003443,Background Noise,train,Acceptable,5.0
AUD-003444,Background Noise,train,Good,5.0
AUD-003445,Background Noise,train,Acceptable,5.0
AUD-003446,Background Noise,train,Acceptable,5.0
AUD-003447,Background Noise,val,Good,5.0
AUD-003448,Background Noise,train,Good,5.0
AUD-003449,Background Noise,val,Good,5.0
AUD-003450,Background Noise,train,Acceptable,5.0
AUD-003451,Background Noise,test,Good,5.0
AUD-003452,Background Noise,val,Good,5.0
AUD-003453,Background Noise,train,Good,5.0
AUD-003454,Background Noise,test,Good,5.0
AUD-003455,Background Noise,train,Good,5.0
AUD-003456,Background Noise,train,Good,5.0
AUD-003457,Background Noise,test,Good,5.0
AUD-003458,Background Noise,train,Good,5.0
AUD-003459,Background Noise,train,Good,5.0
AUD-003460,Background Noise,train,Good,5.0
AUD-003461,Background Noise,test,Acceptable,5.0
AUD-003462,Background Noise,val,Acceptable,5.0
AUD-003463,Background Noise,train,Acceptable,5.0
AUD-003464,Background Noise,test,Good,5.0
AUD-003465,Background Noise,train,Good,5.0
AUD-003466,Background Noise,train,Acceptable,5.0
AUD-003467,Background Noise,train,Good,5.0
AUD-003468,Background Noise,val,Good,5.0
AUD-003469,Background Noise,test,Good,5.0
AUD-003470,Background Noise,train,Acceptable,5.0
AUD-003471,Background Noise,train,Good,5.0
AUD-003472,Background Noise,train,Good,5.0
AUD-003473,Background Noise,train,Good,5.0
AUD-003474,Background Noise,train,Good,5.0
AUD-003475,Background Noise,test,Acceptable,5.0
AUD-003476,Background Noise,train,Good,5.0
AUD-003477,Background Noise,test,Acceptable,5.0
AUD-003478,Background Noise,train,Poor,5.0
AUD-003479,Background Noise,val,Good,5.0
AUD-003480,Background Noise,test,Good,5.0
AUD-003481,Background Noise,train,Acceptable,5.0
AUD-003482,Background Noise,train,Good,5.0
AUD-003483,Background Noise,train,Acceptable,5.0
AUD-003484,Background Noise,train,Acceptable,5.0
AUD-003485,Background Noise,train,Good,5.0
AUD-003486,Background Noise,train,Good,5.0
AUD-003487,Background Noise,train,Good,5.0
AUD-003488,Background Noise,train,Good,5.0
AUD-003489,Background Noise,train,Good,5.0
AUD-003490,Background Noise,train,Acceptable,5.0
AUD-003491,Background Noise,train,Good,5.0
AUD-003492,Background Noise,train,Good,5.0
AUD-003493,Background Noise,train,Acceptable,5.0
AUD-003494,Background Noise,train,Good,5.0
AUD-003495,Background Noise,train,Acceptable,5.0
AUD-003496,Background Noise,train,Poor,5.0
AUD-003497,Background Noise,train,Acceptable,5.0
AUD-003498,Background Noise,train,Acceptable,5.0
AUD-003499,Background Noise,val,Good,5.0
AUD-003500,Background Noise,train,Good,5.0
AUD-003501,Background Noise,train,Acceptable,5.0
AUD-003502,Background Noise,train,Good,5.0
AUD-003503,Background Noise,train,Acceptable,5.0
AUD-003504,Background Noise,train,Acceptable,5.0
AUD-003505,Background Noise,train,Acceptable,5.0
AUD-003506,Background Noise,test,Good,5.0
AUD-003507,Background Noise,train,Acceptable,5.0
AUD-003508,Background Noise,train,Good,5.0
AUD-003509,Background Noise,train,Acceptable,5.0
AUD-003510,Background Noise,train,Good,5.0
AUD-003511,Background Noise,train,Good,5.0
AUD-003512,Background Noise,val,Good,5.0
AUD-003513,Background Noise,test,Good,5.0
AUD-003514,Background Noise,train,Good,5.0
AUD-003515,Background Noise,train,Good,5.0
AUD-003516,Background Noise,train,Good,5.0
AUD-003517,Background Noise,train,Good,5.0
AUD-003518,Background Noise,train,Good,5.0
AUD-003519,Background Noise,val,Good,5.0
AUD-003520,Background Noise,train,Acceptable,5.0
AUD-003521,Background Noise,train,Good,5.0
